0,2.323,11.719
0,2.326,11.328
0,2.350,13.021
0,2.332,12.695
0,2.308,13.750
0,2.314,14.844
0,2.320,15.402
0,2.317,15.723
0,2.294,17.274
0,2.299,17.812
0,2.294,18.040
0,2.292,18.099
0,2.273,18.510
0,2.257,19.029
0,2.250,18.906
0,2.240,19.385
0,2.235,19.531
0,2.222,20.182
0,2.220,20.312
0,2.214,20.508
0,2.212,20.461
0,2.203,21.094
0,2.197,20.992
0,2.197,20.801
0,2.187,20.906
0,2.182,20.883
0,2.180,21.036
0,2.178,20.954
0,2.178,20.932
0,2.173,20.964
0,2.166,21.144
0,2.160,21.558
0,2.162,21.591
0,2.156,21.599
0,2.149,21.741
0,2.144,21.897
0,2.147,21.875
0,2.144,21.937
0,2.147,21.775
0,2.143,21.953
0,2.136,21.894
0,2.134,21.856
0,2.137,21.948
0,2.135,22.053
0,2.134,22.083
0,2.132,22.130
0,2.129,22.091
0,2.125,22.201
0,2.123,22.178
0,2.119,22.250
0,2.116,22.197
0,2.114,22.175
0,2.110,22.244
0,2.106,22.309
0,2.100,22.429
0,2.098,22.475
0,2.092,22.574
0,2.088,22.683
0,2.083,22.802
0,2.077,22.904
0,2.072,23.092
0,2.068,23.198
0,2.064,23.375
0,2.059,23.523
0,2.056,23.702
0,2.050,23.840
0,2.045,23.997
0,2.039,24.138
0,2.038,24.128
0,2.035,24.208
0,2.031,24.263
0,2.029,24.316
0,2.026,24.401
0,2.023,24.483
0,2.020,24.552
0,2.016,24.671
0,2.014,24.909
0,2.011,24.960
0,2.007,25.109
0,2.004,25.264
0,2.001,25.347
0,1.998,25.419
0,1.994,25.508
0,1.990,25.605
0,1.989,25.634
0,1.987,25.709
0,1.986,25.781
0,1.984,25.817
0,1.983,25.843
0,1.981,25.885
0,1.979,25.867
0,1.977,25.968
0,1.977,25.983
0,1.974,26.056
0,1.973,26.135
0,1.973,26.131
0,1.971,26.160
0,1.971,26.164
0,1.969,26.286
0,1.965,26.344
0,1.963,26.408
0,1.961,26.494
0,1.958,26.525
0,1.956,26.570
0,1.953,26.652
0,1.952,26.636
0,1.950,26.679
0,1.949,26.693
0,1.946,26.699
0,1.946,26.712
0,1.943,26.738
0,1.942,26.758
0,1.941,26.853
0,1.939,26.994
0,1.937,27.058
0,1.935,27.169
0,1.933,27.224
0,1.930,27.350
0,1.929,27.409
0,1.928,27.441
0,1.925,27.550
0,1.924,27.619
0,1.921,27.661
0,1.920,27.678
0,1.917,27.781
0,1.916,27.846
0,1.914,27.916
0,1.910,28.076
0,1.909,28.107
0,1.907,28.161
0,1.905,28.197
0,1.904,28.237
0,1.903,28.284
0,1.901,28.352
0,1.899,28.420
0,1.898,28.458
0,1.896,28.530
0,1.894,28.612
0,1.892,28.653
0,1.890,28.728
0,1.889,28.773
0,1.887,28.818
0,1.884,28.890
0,1.882,29.004
0,1.881,29.068
0,1.879,29.163
0,1.878,29.204
0,1.877,29.249
0,1.875,29.373
0,1.873,29.458
0,1.872,29.501
0,1.870,29.559
0,1.868,29.621
0,1.866,29.662
0,1.865,29.703
0,1.863,29.758
0,1.861,29.832
0,1.859,29.920
