0,2.434,14.062
0,3.870,11.719
0,5.510,9.896
0,5.702,10.547
0,5.951,10.312
0,5.758,9.635
0,5.875,10.268
0,6.028,9.766
0,6.238,9.028
0,6.243,8.906
0,6.055,8.381
0,5.864,8.203
0,5.641,8.654
0,5.417,8.817
0,5.217,8.750
0,5.046,8.691
0,4.891,9.007
0,4.768,8.767
0,4.649,8.635
0,4.557,8.672
0,4.483,8.557
0,4.389,9.091
0,4.327,8.899
0,4.262,8.724
0,4.185,9.000
0,4.122,8.774
0,4.056,8.738
0,3.993,8.873
0,3.944,8.836
0,3.892,9.062
0,3.846,8.972
0,3.805,8.984
0,3.762,9.138
0,3.721,9.237
0,3.684,9.152
0,3.654,9.115
0,3.617,9.248
0,3.582,9.293
0,3.552,9.215
0,3.521,9.297
0,3.492,9.261
0,3.465,9.301
0,3.440,9.411
0,3.417,9.268
0,3.393,9.410
0,3.370,9.477
0,3.347,9.508
0,3.327,9.701
0,3.308,9.726
0,3.289,9.688
0,3.272,9.743
0,3.254,9.645
0,3.237,9.729
0,3.219,9.867
0,3.203,9.801
0,3.189,9.738
0,3.174,9.704
0,3.157,9.806
0,3.143,9.746
0,3.130,9.661
0,3.116,9.631
0,3.104,9.602
0,3.091,9.846
0,3.078,9.863
0,3.065,10.048
0,3.053,10.085
0,3.042,10.121
0,3.031,10.087
0,3.019,10.009
0,3.009,10.112
0,2.999,10.233
0,2.989,10.178
0,2.979,10.231
0,2.971,10.220
0,2.961,10.292
0,2.951,10.424
0,2.943,10.471
0,2.935,10.537
0,2.926,10.522
0,2.917,10.508
0,2.909,10.475
0,2.902,10.537
0,2.894,10.561
0,2.886,10.584
0,2.878,10.662
0,2.871,10.683
0,2.864,10.758
0,2.856,10.760
0,2.849,10.867
0,2.843,10.903
0,2.836,11.058
0,2.828,11.294
0,2.822,11.408
0,2.815,11.536
0,2.808,11.546
0,2.801,11.589
0,2.795,11.630
0,2.788,11.751
0,2.782,11.821
0,2.775,11.859
0,2.768,11.989
0,2.762,12.056
0,2.756,12.106
0,2.750,12.215
0,2.745,12.321
0,2.740,12.382
0,2.733,12.456
0,2.727,12.572
0,2.721,12.643
0,2.716,12.741
0,2.711,12.725
0,2.706,12.835
0,2.702,12.887
0,2.697,12.925
0,2.691,13.043
0,2.686,13.120
0,2.682,13.114
0,2.677,13.096
0,2.672,13.222
0,2.668,13.294
0,2.664,13.339
0,2.660,13.409
0,2.656,13.453
0,2.652,13.483
0,2.647,13.525
0,2.643,13.591
0,2.638,13.693
0,2.634,13.696
0,2.629,13.735
0,2.625,13.810
0,2.620,13.919
0,2.615,13.956
0,2.612,14.051
0,2.608,14.062
0,2.604,14.144
0,2.600,14.200
0,2.597,14.291
0,2.594,14.357
0,2.590,14.422
0,2.586,14.464
0,2.583,14.539
0,2.579,14.569
0,2.576,14.554
0,2.573,14.594
0,2.569,14.601
0,2.565,14.651
0,2.563,14.636
0,2.560,14.675
0,2.557,14.744
0,2.553,14.833
0,2.549,14.932
0,2.546,14.947
0,2.543,14.992
0,2.540,15.047
0,2.536,15.141
0,2.534,15.164
0,2.530,15.187
0,2.526,15.309
0,2.524,15.330
0,2.521,15.400
0,2.518,15.421
0,2.513,15.480
0,2.510,15.520
0,2.508,15.511
0,2.505,15.540
0,2.501,15.569
0,2.498,15.616
0,2.495,15.681
0,2.492,15.773
0,2.488,15.781
0,2.486,15.799
0,2.482,15.916
0,2.481,15.941
0,2.479,15.912
0,2.477,15.955
0,2.474,16.025
0,2.472,16.084
0,2.469,16.117
0,2.467,16.166
0,2.465,16.163
0,2.463,16.143
0,2.461,16.183
0,2.459,16.214
0,2.457,16.262
0,2.455,16.267
0,2.453,16.322
0,2.450,16.344
0,2.448,16.390
0,2.447,16.369
0,2.445,16.423
0,2.442,16.500
0,2.439,16.577
0,2.438,16.564
0,2.437,16.567
0,2.434,16.603
0,2.432,16.629
0,2.431,16.656
0,2.429,16.682
0,2.426,16.732
0,2.424,16.734
0,2.422,16.760
0,2.420,16.801
0,2.418,16.833
0,2.416,16.850
0,2.413,16.875
0,2.411,16.892
0,2.409,16.923
0,2.407,16.992
0,2.405,17.008
0,2.403,17.024
0,2.401,17.017
0,2.400,16.981
0,2.398,17.011
0,2.396,17.027
0,2.394,17.108
0,2.392,17.122
0,2.390,17.137
0,2.388,17.173
0,2.387,17.188
0,2.386,17.216
0,2.385,17.258
0,2.383,17.244
0,2.382,17.251
0,2.380,17.278
0,2.379,17.306
0,2.377,17.347
0,2.375,17.394
0,2.373,17.386
0,2.372,17.413
0,2.370,17.459
0,2.368,17.485
0,2.367,17.504
0,2.365,17.509
0,2.364,17.541
0,2.363,17.560
0,2.361,17.591
0,2.359,17.583
0,2.357,17.614
0,2.356,17.658
0,2.354,17.689
0,2.353,17.745
0,2.352,17.743
0,2.351,17.734
0,2.350,17.751
0,2.349,17.768
