0,2.321,4.688
0,2.304,8.984
0,2.312,12.500
0,2.303,13.867
0,2.305,14.062
0,2.345,13.802
0,2.355,14.286
0,2.340,14.844
0,2.367,14.497
0,2.351,15.391
0,2.363,16.122
0,2.365,16.211
0,2.379,16.166
0,2.369,16.629
0,2.351,16.927
0,2.345,17.139
0,2.335,17.831
0,2.329,18.142
0,2.312,18.586
0,2.303,18.672
0,2.290,19.048
0,2.283,19.283
0,2.271,19.633
0,2.265,19.727
0,2.264,19.688
0,2.255,19.651
0,2.245,19.792
0,2.238,19.866
0,2.229,20.151
0,2.224,20.312
0,2.224,20.262
0,2.215,20.215
0,2.207,20.289
0,2.201,20.152
0,2.192,20.335
0,2.184,20.486
0,2.179,20.608
0,2.170,20.765
0,2.175,20.773
0,2.173,20.801
0,2.166,20.960
0,2.161,21.150
0,2.158,21.148
0,2.152,21.396
0,2.149,21.424
0,2.145,21.433
0,2.139,21.626
0,2.136,21.615
0,2.133,21.779
0,2.128,21.938
0,2.124,22.151
0,2.122,22.221
0,2.114,22.420
0,2.108,22.598
0,2.101,22.727
0,2.096,22.921
0,2.092,23.040
0,2.087,23.155
0,2.085,23.279
0,2.082,23.372
0,2.082,23.348
0,2.078,23.450
0,2.074,23.574
0,2.071,23.572
0,2.069,23.642
0,2.066,23.710
0,2.062,23.857
0,2.059,23.920
0,2.055,24.094
0,2.052,24.174
0,2.048,24.252
0,2.043,24.457
0,2.039,24.636
0,2.036,24.736
0,2.033,24.844
0,2.030,24.969
0,2.026,25.091
0,2.024,25.170
0,2.020,25.326
0,2.016,25.537
0,2.013,25.694
0,2.012,25.686
0,2.010,25.772
0,2.008,25.772
0,2.006,25.827
0,2.003,25.981
0,2.001,26.033
0,1.999,26.101
0,1.997,26.220
0,1.995,26.259
0,1.992,26.305
0,1.990,26.367
0,1.988,26.403
0,1.986,26.413
0,1.985,26.464
0,1.983,26.579
0,1.982,26.619
0,1.979,26.690
0,1.975,26.783
0,1.973,26.820
0,1.971,26.880
0,1.970,26.922
0,1.968,27.010
0,1.966,27.028
0,1.964,27.113
0,1.961,27.226
0,1.959,27.271
0,1.957,27.337
0,1.954,27.358
0,1.952,27.415
0,1.951,27.456
0,1.949,27.525
0,1.947,27.579
0,1.945,27.680
0,1.942,27.806
0,1.940,27.930
0,1.938,28.052
0,1.936,28.145
0,1.934,28.138
0,1.932,28.203
0,1.931,28.261
0,1.929,28.388
0,1.926,28.455
0,1.925,28.459
0,1.921,28.581
0,1.918,28.695
0,1.916,28.777
0,1.913,28.894
0,1.912,28.949
0,1.911,28.972
0,1.909,29.091
0,1.908,29.161
0,1.906,29.194
0,1.905,29.215
0,1.902,29.329
0,1.900,29.395
0,1.898,29.505
0,1.896,29.552
0,1.894,29.620
0,1.892,29.693
0,1.890,29.748
0,1.888,29.836
0,1.887,29.890
0,1.885,29.910
0,1.883,29.995
0,1.881,30.094
